hijri_month,conj,date,country,city,state,atmosphere,sky,y_eye,y_bino,y_tele,y_ccd
35-2,03/12/2013 00:22,03/12/2013,Indonesia,Surakarta,Central Java,superb,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,03/12/2013,Iran,Esfahan,Esfahan,clear,partly cloudy,FALSE,TRUE,FALSE,FALSE
35-2,03/12/2013 00:22,03/12/2013,Iran,Shahreza,Isfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,03/12/2013,Iran,bojnord,Khorasan,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,03/12/2013,Libya,طرابلس,حي الأندلس,very hazy,totally cloudy,FALSE,FALSE,FALSE,TRUE
35-2,03/12/2013 00:22,03/12/2013,Libya,البريقة,اجدابيا,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,03/12/2013,Oman,Al-Fulaij Observatory,Muscat,clear,clear,FALSE,FALSE,FALSE,TRUE
35-2,03/12/2013 00:22,03/12/2013,Saudi Arabia,لBoraydah,AlGasseem,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,03/12/2013,Saudi Arabia,شقراء,الرياض,clear,clear,FALSE,FALSE,FALSE,TRUE
35-2,03/12/2013 00:22,03/12/2013,South Africa,Cape Tpwn,Western Cape Province,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,03/12/2013,Spain,Melilla,Melilla,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,03/12/2013,Sri Lanka,Borella,Colombo 00800,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,03/12/2013,United Kingdom,Malton,North Yorkshire,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,03/12/2013,United States,Blacksburg,Virginia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,04/12/2013,Algeria,بريان,غرداية,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
35-2,03/12/2013 00:22,04/12/2013,Bangladesh,Dhaka,Bangladesh,clear,clear,TRUE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,04/12/2013,Hungary,Bonyhad,Tolna,very hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,04/12/2013,Indonesia,Surakarta,Central Java,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
35-2,03/12/2013 00:22,04/12/2013,Morocco,المحمدية,ولاية الدار البيضاء الكبرى,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,04/12/2013,Nigeria,kaduna,kaduna,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,04/12/2013,Tunisia,monastir,monastir,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-2,03/12/2013 00:22,04/12/2013,United Arab Emirates,Ajman,Ajman,clear,clear,TRUE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,01/01/2014,Algeria,بريان,تغردايت,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,01/01/2014,Algeria,Ghardaia,Ghardaia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,01/01/2014,Libya,حي الأندلس,طرابلس,clear,clear,FALSE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,01/01/2014,Nigeria,Ilorin,Kwara State,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,01/01/2014,Nigeria,Bauchi,Bauchi,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,01/01/2014,Oman,Al-Fulaij Observatory,Muscat,clear,clear,FALSE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,01/01/2014,Saudi Arabia,Buraydah,Gaseem,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,01/01/2014,Tunisia,monastir,monastir,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,01/01/2014,United States,Blacksburg,Virginia,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,01/01/2014,United States,McDonald Obs,TX,superb,clear,FALSE,TRUE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Algeria,بئر ربعة شمال,ورقلة,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Algeria,بريان,تغردايت,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Bahrain,مدينة عيسى,الوسطى,clear,partly cloudy,TRUE,TRUE,TRUE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Bangladesh,Dhaka,Bangladesh,superb,clear,TRUE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,France,Mulhouse,Alsace,hazy,clear,TRUE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Germany,Frankfurt,Hessen,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Germany,Munich,Bavaria,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Hungary,M6 motorway,Tolna,very hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Indonesia,Surakarta,Central Java,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Iran,Shahreza,Isfahan,hazy,clear,TRUE,TRUE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Iran,Esfahan,Esfahan,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Kuwait,العبدلي,الجهراء,clear,clear,TRUE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Malaysia,Tg Bidara,Melaka,hazy,partly cloudy,TRUE,TRUE,TRUE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Morocco,بنسليمان,بنسليمان,superb,clear,TRUE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Nigeria,kaduna,kaduna,superb,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Nigeria,Bauchi,Bauchi,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Oman,Al-Fulaij Observatory,Muscat,clear,partly cloudy,TRUE,FALSE,TRUE,TRUE
35-3,01/01/2014 11:14,02/01/2014,Saudi Arabia,Buraydah,Algaseem,clear,partly cloudy,TRUE,TRUE,TRUE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Senegal,Dakar,Senegal,hazy,clear,TRUE,TRUE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,South Africa,Cape Town,Western Cape Province,hazy,partly cloudy,TRUE,TRUE,TRUE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Spain,Melilla,Melilla,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,Sri Lanka,Borella,Colombo 00800,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,United Arab Emirates,أبو ظبي,أبو ظبي,clear,clear,TRUE,FALSE,FALSE,FALSE
35-3,01/01/2014 11:14,02/01/2014,United Kingdom,York,North Yorkshire,hazy,partly cloudy,TRUE,TRUE,TRUE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Bangladesh,Dhaka,Dhaka,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,France,Molhouse,Alsace,hazy,clear,FALSE,FALSE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Germany,Mörlenbach,Hessen,very hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Germany,Munich,Bavaria,hazy,clear,FALSE,TRUE,TRUE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Indonesia,Surakarta,Central Java,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Iran,Shahreza,Isfahan,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Iran,Esfahan,Esfahan,clear,partly cloudy,FALSE,TRUE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Iraq,الموصل,نينوى,clear,clear,FALSE,FALSE,TRUE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Libya,طرابلس,حي الاندتس,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Nigeria,kaduna,kaduna,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Nigeria,Bauchi,Bauchi,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Nigeria,kaduna,kaduna,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Oman,Al-Fulaij Observatory,Muscat,hazy,partly cloudy,FALSE,FALSE,FALSE,TRUE
35-4,30/01/2014 21:39,31/01/2014,Oman,بوشر,مسقط,clear,partly cloudy,FALSE,FALSE,TRUE,TRUE
35-4,30/01/2014 21:39,31/01/2014,Saudi Arabia,Boraydah,Algaseem,hazy,partly cloudy,FALSE,TRUE,TRUE,FALSE
35-4,30/01/2014 21:39,31/01/2014,South Africa,Cape Town,Western Province,superb,clear,FALSE,FALSE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Sri Lanka,Borella,Colombo 00800,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,Tunisia,monastir,monastir,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-4,30/01/2014 21:39,31/01/2014,United States,Blacksburg,VA,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
35-5,01/03/2014 08:00,01/03/2014,Algeria,بريان,تغردايت,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,01/03/2014,Algeria,Ghardaia,Ghardaia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,01/03/2014,Libya,Tripoly,وسط البلد,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,01/03/2014,Saudi Arabia,Abha,Aseer,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,01/03/2014,Saudi Arabia,Tabook,Halat Amman,superb,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,01/03/2014,Tunisia,المنستير,المنستير,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,01/03/2014,United Kingdom,York,North Yorkshire,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,01/03/2014,United States,Blacksburg,VA,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,02/03/2014,Algeria,Ghardaia,Ghardaia,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,02/03/2014,France,Mulhouse,Alsace,clear,partly cloudy,TRUE,TRUE,TRUE,FALSE
35-5,01/03/2014 08:00,02/03/2014,Germany,Moerlanbach,Hessen,clear,clear,TRUE,TRUE,FALSE,FALSE
35-5,01/03/2014 08:00,02/03/2014,Germany,Hamm,NRW,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,02/03/2014,Iran,Esfahan,Esfahan,clear,clear,TRUE,TRUE,FALSE,FALSE
35-5,01/03/2014 08:00,02/03/2014,Iran,Shahreza,Isfahan,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,02/03/2014,Saudi Arabia,Abha,Aseer,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,02/03/2014,Saudi Arabia,تبوك,حالة عمار,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,02/03/2014,Sri Lanka,Borella,Colombo 00800,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
35-5,01/03/2014 08:00,02/03/2014,Sri Lanka,Colombo,Western,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,02/03/2014,Tanzania,Daressalaam,Tanzania,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
35-5,01/03/2014 08:00,02/03/2014,Tunisia,المنستير,المنستير,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-5,01/03/2014 08:00,02/03/2014,United Arab Emirates,Abu Dhabi,Abu Dhabi,clear,clear,TRUE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,29/04/2014,Germany,Munich,Bavaria,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,29/04/2014,Iraq,الموصل,نينوى,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,29/04/2014,Libya,طرابلس,المدينة,hazy,clear,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,29/04/2014,Libya,البريقة,اجدابيا,superb,clear,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,29/04/2014,Nigeria,Ilorin,Kwara,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,29/04/2014,Oman,Al-Fulaij Observatory,Muscat,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,29/04/2014,Saudi Arabia,Buraydah,Gasseem,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,29/04/2014,Saudi Arabia,Dammam,Eastern Province,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,29/04/2014,Saudi Arabia,مكة المكرمة,رابغ,clear,clear,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,29/04/2014,Spain,Melilla,Melilla,superb,clear,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,29/04/2014,United States,Tucson,Arizona,clear,clear,FALSE,TRUE,TRUE,FALSE
35-7,29/04/2014 06:14,29/04/2014,United States,McDonald Obs,TX,clear,clear,FALSE,TRUE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Algeria,بريان,تغردايت,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Australia,Sydney,New South Wales,clear,clear,TRUE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Bangladesh,Chittagong,CTG,superb,clear,TRUE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,France,Mulhouse,Alsace,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Germany,Munich,Bavaria,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Hungary,Paks,Tolna,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Indonesia,Surakarta,Central Java,superb,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Iran,Esfahan,Esfahan,clear,totally cloudy,FALSE,TRUE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Iran,Shahreza,Isfahan,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Iraq,الموصل,نينوى,clear,clear,TRUE,FALSE,TRUE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Lebanon,beirut,beirut,clear,clear,TRUE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Libya,البريقة,اجدابيا,superb,clear,TRUE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Malaysia,Tanjung Bidara,Melaka,hazy,partly cloudy,TRUE,TRUE,TRUE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Nigeria,Ilorin,Kwara,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Nigeria,kaduna,kaduna,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Oman,Al-Fulaij Observatory,Muscat,hazy,clear,FALSE,FALSE,FALSE,TRUE
35-7,29/04/2014 06:14,30/04/2014,Saudi Arabia,Buraydah,Algasseem,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Saudi Arabia,Dammam,Eastern Province,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,Tunisia,المنستير,المنستير,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
35-7,29/04/2014 06:14,30/04/2014,United States,Houston,Texas,clear,clear,TRUE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Algeria,Ghardaia,Ghardaia,clear,clear,FALSE,TRUE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Algeria,بريان,تغردايت,clear,clear,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,France,Mulhouse,Alsace,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,France,TOULON,VAR,hazy,partly cloudy,FALSE,FALSE,TRUE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Indonesia,Surakarta,Central Java,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Iran,Esfahan,Esfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Iran,Shahreza,Isfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Iraq,الموصل,نينوى,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Jordan,عمان,عمان,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Libya,البريقة,اجدابيا,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Saudi Arabia,Alfiqrah,Madinah,clear,partly cloudy,FALSE,FALSE,FALSE,TRUE
35-8,28/05/2014 18:40,29/05/2014,Saudi Arabia,مكه المكرمه,رابغ,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Saudi Arabia,Riyadh,Riyadh,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Saudi Arabia,Tabouk,Tabouk,hazy,clear,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Saudi Arabia,الفقرة,المدينة المنورة,clear,clear,FALSE,FALSE,FALSE,TRUE
35-8,28/05/2014 18:40,29/05/2014,South Africa,Cape Town,Western Province,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Spain,Melilla,Autonomic City of Melilla,clear,clear,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Tanzania,Daressalaam,Tanzania,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,Tunisia,المنستير,المنستير,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,United Arab Emirates,أبوظبي,أبوظبي,very hazy,clear,FALSE,FALSE,FALSE,FALSE
35-8,28/05/2014 18:40,29/05/2014,United States,Blacksburg,Virginia,very hazy,clear,TRUE,TRUE,FALSE,FALSE
35-8,28/05/2014 18:40,30/05/2014,Bahrain,مدينة عيسى,الوسطى,clear,clear,TRUE,TRUE,TRUE,FALSE
35-8,28/05/2014 18:40,30/05/2014,Germany,Munich,Bavaria,clear,clear,TRUE,TRUE,FALSE,TRUE
35-8,28/05/2014 18:40,30/05/2014,Iran,Esfahan,Esfahan,clear,clear,TRUE,TRUE,FALSE,FALSE
35-8,28/05/2014 18:40,30/05/2014,Iraq,الموصل,نينوى,clear,clear,TRUE,FALSE,TRUE,FALSE
35-8,28/05/2014 18:40,30/05/2014,Tunisia,المنستير,المنستير,clear,clear,TRUE,TRUE,FALSE,FALSE
35-8,28/05/2014 18:40,30/05/2014,United Arab Emirates,أبوظبي,أبوظبي,superb,clear,FALSE,FALSE,FALSE,TRUE
35-9,27/06/2014 08:09,27/06/2014,Algeria,بريان,تغردايت,clear,clear,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,27/06/2014,Algeria,BARIKA,BATNA,hazy,clear,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,27/06/2014,Algeria,القرارة,غرداية,hazy,clear,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,27/06/2014,Brunei Darussalam,Bandar Seri Begawan,Brunei Muara,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,27/06/2014,Egypt,بنها,القليوبية,clear,clear,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,27/06/2014,Germany,Munich,Bavaria,clear,partly cloudy,FALSE,FALSE,FALSE,TRUE
35-9,27/06/2014 08:09,27/06/2014,Ghana,Accra,Greater Accra,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,27/06/2014,Indonesia,Surakarta,Central Java,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,27/06/2014,Nigeria,Sokoto,Sokoto,hazy,clear,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,27/06/2014,Nigeria,Ilorin,Kwara,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,27/06/2014,Nigeria,Bauchi,Bauchi,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,27/06/2014,Saudi Arabia,Buraydah,al Gaseem,clear,clear,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,27/06/2014,United States,Tucson,Arizona,superb,clear,FALSE,FALSE,TRUE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Algeria,Ghardaia,Ghardaia,hazy,clear,TRUE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Algeria,بريان,تغردايت,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Australia,Sydney,New South Wales,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,France,Mulhouse,Alsace,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Germany,Munich,Bavaria,very hazy,partly cloudy,FALSE,FALSE,FALSE,TRUE
35-9,27/06/2014 08:09,28/06/2014,India,Bombay,Maharashtra,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Indonesia,Surakarta,Central Java,hazy,partly cloudy,TRUE,TRUE,TRUE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Iran,Shahreza,Isfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Iran,Esfahan,Esfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Netherlands,arnhem,Gelderland,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Nigeria,kaduna,kaduna,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Saudi Arabia,مكة,جدة,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Saudi Arabia,Buraydah,al Gaseem,hazy,clear,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,South Africa,Cape Town,Western Cape,clear,clear,TRUE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Spain,Melilla,Melilla,clear,clear,FALSE,TRUE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Sri Lanka,Colombo,Borella,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,Tunisia,المنستير,المنستير,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-9,27/06/2014 08:09,28/06/2014,United Arab Emirates,Abu Dhabi,Abu-Dhabi,very hazy,clear,FALSE,FALSE,FALSE,TRUE
35-9,27/06/2014 08:09,28/06/2014,United States,Blacksburg,Virginia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-10,26/07/2014 22:42,27/07/2014,Algeria,بريان,تغردايت,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-10,26/07/2014 22:42,27/07/2014,Algeria,Ghardaia,Ghardaia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-10,26/07/2014 22:42,27/07/2014,Brunei Darussalam,Bandar Seri Begawan,B,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-10,26/07/2014 22:42,27/07/2014,Brunei Darussalam,Bandar Seri Begawan,Brunei Muara,clear,clear,FALSE,FALSE,FALSE,FALSE
35-10,26/07/2014 22:42,27/07/2014,Egypt,بنها,القليوبية,very hazy,clear,FALSE,FALSE,FALSE,FALSE
35-10,26/07/2014 22:42,27/07/2014,France,Mulhouse,Alsace,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-10,26/07/2014 22:42,27/07/2014,French Polynesia,Faaa,Tahiti,clear,clear,TRUE,FALSE,FALSE,FALSE
35-10,26/07/2014 22:42,27/07/2014,Germany,Marburg,Hessen,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-10,26/07/2014 22:42,27/07/2014,Germany,Munich,Bavaria,very hazy,partly cloudy,FALSE,FALSE,FALSE,TRUE
35-10,26/07/2014 22:42,27/07/2014,Ghana,Accra,Greater Accra,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
35-10,26/07/2014 22:42,27/07/2014,Ghana,Tamale,Northern,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-10,26/07/2014 22:42,27/07/2014,Indonesia,Surakarta,Central Java,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
35-10,26/07/2014 22:42,27/07/2014,Iran,Bojnord,Khorasan,hazy,clear,FALSE,FALSE,FALSE,FALSE
